x,y,class
-0.42005446331433555,-0.4817033738715014,1
-1.3772730547398546,0.38376648594683155,1
0.3437871988146902,0.04926450503910923,1
-1.923326470390526,-0.8144401175920815,1
0.1964272213387672,0.6999690749612911,1
0.6815380540034804,0.09610756452623147,1
0.6943782503632151,-1.3312509277348363,1
1.9663867047309993,1.053518460809916,1
0.8407779281596344,1.0014220732962882,1
1.578796957238552,-0.10856958762486793,1
-1.3281836344529558,-1.313118878453962,1
0.6276152025926578,-0.9007134930861468,1
0.4801442241974442,0.5038060484349232,1
0.9464197516836595,1.149068020948717,1
0.7314251708967605,0.3098791516377531,1
-0.31167683113335815,1.584396306405749,1
0.5283666593959299,-0.617491352853527,1
-0.212535707378386,-1.3869294590794448,1
0.7494483479193857,-1.332184372465772,1
1.2073830278745465,1.1853640762149695,1
-0.8080657113581904,-0.49223139955954853,1
0.2601202059384106,-0.08584561189629492,1
1.801348109164371,0.7617145312783541,1
-0.06284287537173282,0.9985447959422553,1
0.5214607698052549,-1.3237724440260765,1
-0.13045987672788087,-0.4894625326582834,1
0.3663205547368644,0.9079030363450192,1
-1.4651978537519659,-0.27611312498476903,1
0.9740580493019492,0.49138888125043606,1
-0.8001526973070068,0.31306293231603444,1
0.5605997568995972,0.27516257038201825,1
1.6681429568488362,0.17933076963799385,1
-1.457787144642849,0.1520845787494481,1
-0.4180785759782732,0.6540896794848774,1
-0.04066456727939262,-0.6741491445945126,1
-1.103661986989413,0.6229804146636019,1
-0.726853772785044,0.9583186882578099,1
2.170295727891227,2.5956314208768423,1
0.060208230160793026,-0.2476518823900713,1
0.8779404715446567,-1.2545585335122498,1
0.04162918695284677,0.38885583638650895,1
-1.1977496945251402,-1.496729508591985,1
1.0376832229713941,0.3522900346802588,1
-1.0583284447688028,-0.5410658101793777,1
0.26984753930443167,0.7310623197397174,1
-0.5670017005688992,0.4973469662318457,1
0.8484533632327196,0.37009109111184524,1
1.0975048360418165,-0.5540040469940913,1
-0.4177007283560389,-0.08312052823644006,1
0.1092303399288598,-0.14347329380166754,1
1.593667309870594,0.8886580821979191,1
0.7270045406456622,-0.200919159464305,1
-0.03852087939238287,0.3697733690986052,1
-1.935806919832767,-1.41356994250339,1
-0.2164601075022156,-0.2514036678711887,1
1.8956710571757773,1.5277416934230632,1
-1.2587395181234735,1.4148750311153089,1
0.04189204254102552,0.3338771163035299,1
0.6032258566256817,-0.6663476520729636,1
-1.4875773623339963,-0.47260948704383204,1
-0.33329853118209046,-1.1765547473566147,1
-0.6937409638567511,-1.9612222000247088,1
-1.6426307541707692,0.8291944554859122,1
1.2477416228890663,0.4603869945157812,1
